sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),33.0,1.0,2019,Aug,20,06:00
AFAM VI (GAS/STEAM),228.0,4.0,2019,Aug,20,06:00
AZURA-EDO IPP (GAS),150.0,2.0,2019,Aug,20,06:00
DELTA (GAS),354.0,10.0,2019,Aug,20,06:00
EGBIN (STEAM),408.0,4.0,2019,Aug,20,06:00
GEREGU (GAS),210.0,2.0,2019,Aug,20,06:00
GEREGU NIPP (GAS),80.0,1.0,2019,Aug,20,06:00
IBOM POWER (GAS),68.1,1.0,2019,Aug,20,06:00
IHOVBOR NIPP (GAS),94.3,1.0,2019,Aug,20,06:00
JEBBA (HYDRO),263.0,3.0,2019,Aug,20,06:00
KAINJI (HYDRO),312.0,4.0,2019,Aug,20,06:00
ODUKPANI NIPP (GAS),101.4,1.0,2019,Aug,20,06:00
OMOKU (GAS),52.5,4.0,2019,Aug,20,06:00
PARAS ENERGY (GAS),64.9,8.0,2019,Aug,20,06:00
RIVERS IPP (GAS),80.0,1.0,2019,Aug,20,06:00
SAPELE (STEAM),71.0,2.0,2019,Aug,20,06:00
SAPELE NIPP (GAS),80.4,1.0,2019,Aug,20,06:00
SHIRORO (HYDRO),240.0,4.0,2019,Aug,20,06:00
TRANS-AMADI (GAS),66.5,3.0,2019,Aug,20,06:00
