sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),40.0,1.0,2019,Oct,29,10:00
AFAM VI (GAS/STEAM),134.0,4.0,2019,Oct,29,10:00
AZURA-EDO IPP (GAS),210.0,2.0,2019,Oct,29,10:00
DELTA (GAS),291.0,9.0,2019,Oct,29,10:00
EGBIN (STEAM),311.0,3.0,2019,Oct,29,10:00
GEREGU (GAS),80.0,1.0,2019,Oct,29,10:00
GEREGU NIPP (GAS),100.0,1.0,2019,Oct,29,10:00
IBOM POWER (GAS),33.4,1.0,2019,Oct,29,10:00
KAINJI (HYDRO),399.0,4.0,2019,Oct,29,10:00
ODUKPANI NIPP (GAS),198.1,2.0,2019,Oct,29,10:00
OLORUNSOGO (GAS),127.8,4.0,2019,Oct,29,10:00
OMOKU (GAS),50.7,4.0,2019,Oct,29,10:00
OMOTOSHO (GAS),76.8,3.0,2019,Oct,29,10:00
OMOTOSHO NIPP (GAS),105.5,1.0,2019,Oct,29,10:00
PARAS ENERGY (GAS),51.2,7.0,2019,Oct,29,10:00
SAPELE (STEAM),31.0,1.0,2019,Oct,29,10:00
SHIRORO (HYDRO),450.0,4.0,2019,Oct,29,10:00
TRANS-AMADI (GAS),37.0,3.0,2019,Oct,29,10:00
