sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),100.0,2.0,2020,Feb,19,14:00
AFAM VI (GAS/STEAM),105.0,4.0,2020,Feb,19,14:00
ALAOJI NIPP (GAS),105.7,1.0,2020,Feb,19,14:00
AZURA-EDO IPP (GAS),396.0,3.0,2020,Feb,19,14:00
DELTA (GAS),217.0,5.0,2020,Feb,19,14:00
GEREGU (GAS),260.0,2.0,2020,Feb,19,14:00
GEREGU NIPP (GAS),124.0,1.0,2020,Feb,19,14:00
IBOM POWER (GAS),80.3,1.0,2020,Feb,19,14:00
JEBBA (HYDRO),340.0,4.0,2020,Feb,19,14:00
KAINJI (HYDRO),326.0,4.0,2020,Feb,19,14:00
ODUKPANI NIPP (GAS),399.0,4.0,2020,Feb,19,14:00
OMOTOSHO (GAS),84.9,3.0,2020,Feb,19,14:00
OMOTOSHO NIPP (GAS),94.5,1.0,2020,Feb,19,14:00
PARAS ENERGY (GAS),95.2,11.0,2020,Feb,19,14:00
RIVERS IPP (GAS),154.0,1.0,2020,Feb,19,14:00
SHIRORO (HYDRO),352.0,3.0,2020,Feb,19,14:00
