sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),40.0,1.0,2021,Feb,15,20:15
GEREGU (GAS),408.0,3.0,2021,Feb,15,20:15
GEREGU NIPP (GAS),136.0,1.0,2021,Feb,15,20:15
JEBBA (HYDRO),463.0,5.0,2021,Feb,15,20:15
ODUKPANI NIPP (GAS),310.9,3.0,2021,Feb,15,20:15
OLORUNSOGO (GAS),92.9,1.0,2021,Feb,15,20:15
OMOTOSHO (GAS),97.2,3.0,2021,Feb,15,20:15
OMOTOSHO NIPP (GAS),110.9,1.0,2021,Feb,15,20:15
PARAS ENERGY (GAS),52.9,1.0,2021,Feb,15,20:15
RIVERS IPP (GAS),110.0,1.0,2021,Feb,15,20:15
SHIRORO (HYDRO),446.0,4.0,2021,Feb,15,20:15
