sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,Jul,29,14:00
AFAM VI (GAS/STEAM),277.0,4.0,2020,Jul,29,14:00
AZURA-EDO IPP (GAS),393.0,3.0,2020,Jul,29,14:00
DELTA (GAS),348.0,9.0,2020,Jul,29,14:00
GEREGU (GAS),160.0,2.0,2020,Jul,29,14:00
GEREGU NIPP (GAS),80.0,1.0,2020,Jul,29,14:00
IBOM POWER (GAS),66.6,1.0,2020,Jul,29,14:00
IHOVBOR NIPP (GAS),71.0,1.0,2020,Jul,29,14:00
JEBBA (HYDRO),356.0,4.0,2020,Jul,29,14:00
KAINJI (HYDRO),246.0,4.0,2020,Jul,29,14:00
ODUKPANI NIPP (GAS),198.1,2.0,2020,Jul,29,14:00
OLORUNSOGO (GAS),193.6,6.0,2020,Jul,29,14:00
OMOKU (GAS),62.8,3.0,2020,Jul,29,14:00
OMOTOSHO (GAS),127.5,5.0,2020,Jul,29,14:00
OMOTOSHO NIPP (GAS),79.8,1.0,2020,Jul,29,14:00
PARAS ENERGY (GAS),51.6,8.0,2020,Jul,29,14:00
RIVERS IPP (GAS),30.0,1.0,2020,Jul,29,14:00
SAPELE (STEAM),41.0,1.0,2020,Jul,29,14:00
SHIRORO (HYDRO),240.0,3.0,2020,Jul,29,14:00
TRANS-AMADI (GAS),41.8,4.0,2020,Jul,29,14:00
