sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),250.0,4.0,2019,Mar,3,19:00
AZURA-EDO IPP (GAS),285.0,3.0,2019,Mar,3,19:00
EGBIN (STEAM),441.0,4.0,2019,Mar,3,19:00
JEBBA (HYDRO),371.0,4.0,2019,Mar,3,19:00
KAINJI (HYDRO),392.0,4.0,2019,Mar,3,19:00
ODUKPANI NIPP (GAS),332.7,3.0,2019,Mar,3,19:00
OMOKU (GAS),59.0,3.0,2019,Mar,3,19:00
OMOTOSHO (GAS),90.8,3.0,2019,Mar,3,19:00
OMOTOSHO NIPP (GAS),105.6,1.0,2019,Mar,3,19:00
PARAS ENERGY (GAS),63.8,10.0,2019,Mar,3,19:00
RIVERS IPP (GAS),150.0,1.0,2019,Mar,3,19:00
SAPELE (STEAM),60.0,1.0,2019,Mar,3,19:00
SHIRORO (HYDRO),428.0,4.0,2019,Mar,3,19:00
