sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,May,17,19:15
ALAOJI NIPP (GAS),191.0,2.0,2020,May,17,19:15
AZURA-EDO IPP (GAS),414.0,3.0,2020,May,17,19:15
GEREGU NIPP (GAS),132.0,1.0,2020,May,17,19:15
IBOM POWER (GAS),59.9,1.0,2020,May,17,19:15
JEBBA (HYDRO),339.0,4.0,2020,May,17,19:15
ODUKPANI NIPP (GAS),412.2,4.0,2020,May,17,19:15
OLORUNSOGO (GAS),120.0,1.0,2020,May,17,19:15
OLORUNSOGO NIPP (GAS),110.6,1.0,2020,May,17,19:15
OMOKU (GAS),93.7,5.0,2020,May,17,19:15
OMOTOSHO (GAS),129.6,4.0,2020,May,17,19:15
OMOTOSHO NIPP (GAS),107.5,1.0,2020,May,17,19:15
RIVERS IPP (GAS),140.0,1.0,2020,May,17,19:15
SAPELE (STEAM),59.2,2.0,2020,May,17,19:15
SHIRORO (HYDRO),105.0,2.0,2020,May,17,19:15
TRANS-AMADI (GAS),63.4,4.0,2020,May,17,19:15
