sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),40.0,1.0,2020,Dec,26,06:00
AFAM VI (GAS/STEAM),136.0,4.0,2020,Dec,26,06:00
AZURA-EDO IPP (GAS),432.0,3.0,2020,Dec,26,06:00
DELTA (GAS),289.0,9.0,2020,Dec,26,06:00
EGBIN (STEAM),454.0,4.0,2020,Dec,26,06:00
GEREGU (GAS),240.0,3.0,2020,Dec,26,06:00
GEREGU NIPP (GAS),81.0,1.0,2020,Dec,26,06:00
IBOM POWER (GAS),90.1,1.0,2020,Dec,26,06:00
JEBBA (HYDRO),338.0,4.0,2020,Dec,26,06:00
KAINJI (HYDRO),342.0,4.0,2020,Dec,26,06:00
ODUKPANI NIPP (GAS),216.7,2.0,2020,Dec,26,06:00
OLORUNSOGO (GAS),186.3,6.0,2020,Dec,26,06:00
OMOKU (GAS),38.5,4.0,2020,Dec,26,06:00
OMOTOSHO (GAS),122.5,4.0,2020,Dec,26,06:00
OMOTOSHO NIPP (GAS),110.4,1.0,2020,Dec,26,06:00
PARAS ENERGY (GAS),54.0,8.0,2020,Dec,26,06:00
SAPELE (STEAM),51.0,1.0,2020,Dec,26,06:00
SHIRORO (HYDRO),181.0,3.0,2020,Dec,26,06:00
TRANS-AMADI (GAS),46.1,4.0,2020,Dec,26,06:00
