sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),298.0,4.0,2020,Sep,24,18:00
AZURA-EDO IPP (GAS),414.0,3.0,2020,Sep,24,18:00
DELTA (GAS),324.0,9.0,2020,Sep,24,18:00
EGBIN (STEAM),548.0,3.0,2020,Sep,24,18:00
GEREGU (GAS),217.0,2.0,2020,Sep,24,18:00
GEREGU NIPP (GAS),80.0,1.0,2020,Sep,24,18:00
IHOVBOR NIPP (GAS),75.9,1.0,2020,Sep,24,18:00
JEBBA (HYDRO),299.0,4.0,2020,Sep,24,18:00
KAINJI (HYDRO),135.0,3.0,2020,Sep,24,18:00
ODUKPANI NIPP (GAS),209.8,2.0,2020,Sep,24,18:00
OMOKU (GAS),37.3,2.0,2020,Sep,24,18:00
OMOTOSHO (GAS),153.3,5.0,2020,Sep,24,18:00
PARAS ENERGY (GAS),54.0,8.0,2020,Sep,24,18:00
RIVERS IPP (GAS),150.0,1.0,2020,Sep,24,18:00
SHIRORO (HYDRO),410.0,3.0,2020,Sep,24,18:00
TRANS-AMADI (GAS),93.3,4.0,2020,Sep,24,18:00
