sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,May,31,10:00
AFAM VI (GAS/STEAM),296.0,4.0,2019,May,31,10:00
AZURA-EDO IPP (GAS),288.0,3.0,2019,May,31,10:00
DELTA (GAS),182.0,5.0,2019,May,31,10:00
GEREGU NIPP (GAS),136.0,1.0,2019,May,31,10:00
IBOM POWER (GAS),88.8,1.0,2019,May,31,10:00
IHOVBOR NIPP (GAS),102.9,1.0,2019,May,31,10:00
JEBBA (HYDRO),260.0,3.0,2019,May,31,10:00
KAINJI (HYDRO),293.0,3.0,2019,May,31,10:00
ODUKPANI NIPP (GAS),286.6,3.0,2019,May,31,10:00
OLORUNSOGO NIPP (GAS),91.2,1.0,2019,May,31,10:00
OMOTOSHO (GAS),151.4,5.0,2019,May,31,10:00
OMOTOSHO NIPP (GAS),110.9,1.0,2019,May,31,10:00
PARAS ENERGY (GAS),64.9,8.0,2019,May,31,10:00
RIVERS IPP (GAS),150.0,1.0,2019,May,31,10:00
SAPELE (STEAM),61.0,1.0,2019,May,31,10:00
SAPELE NIPP (GAS),99.0,1.0,2019,May,31,10:00
TRANS-AMADI (GAS),65.5,3.0,2019,May,31,10:00
