sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2020,Dec,1,23:00
AFAM VI (GAS/STEAM),261.0,4.0,2020,Dec,1,23:00
AZURA-EDO IPP (GAS),385.0,3.0,2020,Dec,1,23:00
DELTA (GAS),360.0,9.0,2020,Dec,1,23:00
EGBIN (STEAM),798.0,4.0,2020,Dec,1,23:00
GEREGU (GAS),387.0,3.0,2020,Dec,1,23:00
GEREGU NIPP (GAS),125.0,1.0,2020,Dec,1,23:00
JEBBA (HYDRO),369.0,4.0,2020,Dec,1,23:00
KAINJI (HYDRO),403.0,4.0,2020,Dec,1,23:00
ODUKPANI NIPP (GAS),389.3,4.0,2020,Dec,1,23:00
OMOKU (GAS),68.6,4.0,2020,Dec,1,23:00
OMOTOSHO (GAS),121.5,4.0,2020,Dec,1,23:00
OMOTOSHO NIPP (GAS),100.0,1.0,2020,Dec,1,23:00
PARAS ENERGY (GAS),51.6,8.0,2020,Dec,1,23:00
RIVERS IPP (GAS),150.0,1.0,2020,Dec,1,23:00
TRANS-AMADI (GAS),71.6,4.0,2020,Dec,1,23:00
