sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2021,Oct,6,14:00
AFAM VI (GAS/STEAM),160.0,4.0,2021,Oct,6,14:00
ALAOJI NIPP (GAS),81.7,1.0,2021,Oct,6,14:00
AZURA-EDO IPP (GAS),394.0,3.0,2021,Oct,6,14:00
EGBIN (STEAM),304.0,3.0,2021,Oct,6,14:00
JEBBA (HYDRO),433.0,5.0,2021,Oct,6,14:00
KAINJI (HYDRO),352.0,4.0,2021,Oct,6,14:00
ODUKPANI NIPP (GAS),311.4,3.0,2021,Oct,6,14:00
OLORUNSOGO (GAS),180.7,6.0,2021,Oct,6,14:00
OMOKU (GAS),49.4,3.0,2021,Oct,6,14:00
OMOTOSHO (GAS),195.4,6.0,2021,Oct,6,14:00
OMOTOSHO NIPP (GAS),80.1,1.0,2021,Oct,6,14:00
PARAS ENERGY (GAS),43.5,7.0,2021,Oct,6,14:00
RIVERS IPP (GAS),50.0,1.0,2021,Oct,6,14:00
SAPELE (STEAM),43.0,1.0,2021,Oct,6,14:00
SHIRORO (HYDRO),422.0,3.0,2021,Oct,6,14:00
