sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2019,Oct,30,08:00
AFAM VI (GAS/STEAM),112.0,4.0,2019,Oct,30,08:00
AZURA-EDO IPP (GAS),75.0,1.0,2019,Oct,30,08:00
DELTA (GAS),231.0,8.0,2019,Oct,30,08:00
EGBIN (STEAM),275.0,3.0,2019,Oct,30,08:00
GEREGU (GAS),80.0,1.0,2019,Oct,30,08:00
IBOM POWER (GAS),34.2,1.0,2019,Oct,30,08:00
IHOVBOR NIPP (GAS),70.4,1.0,2019,Oct,30,08:00
JEBBA (HYDRO),368.0,5.0,2019,Oct,30,08:00
KAINJI (HYDRO),150.0,4.0,2019,Oct,30,08:00
ODUKPANI NIPP (GAS),155.0,2.0,2019,Oct,30,08:00
OMOKU (GAS),38.4,4.0,2019,Oct,30,08:00
OMOTOSHO (GAS),54.4,2.0,2019,Oct,30,08:00
OMOTOSHO NIPP (GAS),73.3,1.0,2019,Oct,30,08:00
PARAS ENERGY (GAS),50.5,7.0,2019,Oct,30,08:00
RIVERS IPP (GAS),60.0,1.0,2019,Oct,30,08:00
SAPELE (STEAM),30.0,1.0,2019,Oct,30,08:00
SHIRORO (HYDRO),395.0,4.0,2019,Oct,30,08:00
TRANS-AMADI (GAS),36.4,3.0,2019,Oct,30,08:00
