sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),48.0,1.0,2022,Feb,4,19:45
AFAM VI (GAS/STEAM),221.0,4.0,2022,Feb,4,19:45
ALAOJI NIPP (GAS),110.8,1.0,2022,Feb,4,19:45
AZURA-EDO IPP (GAS),266.0,2.0,2022,Feb,4,19:45
GEREGU (GAS),405.0,3.0,2022,Feb,4,19:45
GEREGU NIPP (GAS),128.0,1.0,2022,Feb,4,19:45
IHOVBOR NIPP (GAS),216.3,2.0,2022,Feb,4,19:45
JEBBA (HYDRO),415.0,5.0,2022,Feb,4,19:45
ODUKPANI NIPP (GAS),303.8,3.0,2022,Feb,4,19:45
OLORUNSOGO (GAS),119.8,1.0,2022,Feb,4,19:45
OLORUNSOGO NIPP (GAS),106.3,1.0,2022,Feb,4,19:45
OMOKU (GAS),51.4,3.0,2022,Feb,4,19:45
OMOTOSHO (GAS),161.5,5.0,2022,Feb,4,19:45
OMOTOSHO NIPP (GAS),103.3,1.0,2022,Feb,4,19:45
PARAS ENERGY (GAS),38.5,6.0,2022,Feb,4,19:45
RIVERS IPP (GAS),157.0,1.0,2022,Feb,4,19:45
SHIRORO (HYDRO),421.0,3.0,2022,Feb,4,19:45
TRANS-AMADI (GAS),91.7,4.0,2022,Feb,4,19:45
