unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,2,19:00
4,589.00,EGBIN (STEAM),2018,Feb,2,19:00
3,310.00,GEREGU (GAS),2018,Feb,2,19:00
1,98.00,GEREGU NIPP (GAS),2018,Feb,2,19:00
1,93.10,IHOVBOR NIPP (GAS),2018,Feb,2,19:00
6,174.10,OLORUNSOGO (GAS),2018,Feb,2,19:00
2,198.10,OLORUNSOGO NIPP (GAS),2018,Feb,2,19:00
2,214.70,OMOTOSHO NIPP (GAS),2018,Feb,2,19:00
9,69.40,PARAS ENERGY (GAS),2018,Feb,2,19:00
4,204.00,SHIRORO (HYDRO),2018,Feb,2,19:00
