sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,Aug,21,20:15
GEREGU NIPP (GAS),132.0,1.0,2020,Aug,21,20:15
IBOM POWER (GAS),95.8,1.0,2020,Aug,21,20:15
JEBBA (HYDRO),342.0,4.0,2020,Aug,21,20:15
ODUKPANI NIPP (GAS),204.8,2.0,2020,Aug,21,20:15
OMOKU (GAS),110.9,5.0,2020,Aug,21,20:15
OMOTOSHO (GAS),165.9,5.0,2020,Aug,21,20:15
OMOTOSHO NIPP (GAS),104.7,1.0,2020,Aug,21,20:15
RIVERS IPP (GAS),156.0,1.0,2020,Aug,21,20:15
SAPELE (STEAM),53.0,1.0,2020,Aug,21,20:15
SHIRORO (HYDRO),440.0,3.0,2020,Aug,21,20:15
