sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),45.0,1.0,2022,Feb,25,06:00
AFAM VI (GAS/STEAM),75.0,4.0,2022,Feb,25,06:00
ALAOJI NIPP (GAS),215.9,2.0,2022,Feb,25,06:00
AZURA-EDO IPP (GAS),438.0,3.0,2022,Feb,25,06:00
DELTA (GAS),428.0,9.0,2022,Feb,25,06:00
EGBIN (STEAM),704.0,4.0,2022,Feb,25,06:00
GEREGU (GAS),143.0,1.0,2022,Feb,25,06:00
IBOM POWER (GAS),25.0,1.0,2022,Feb,25,06:00
IHOVBOR NIPP (GAS),95.5,1.0,2022,Feb,25,06:00
JEBBA (HYDRO),328.0,4.0,2022,Feb,25,06:00
KAINJI (HYDRO),413.0,4.0,2022,Feb,25,06:00
ODUKPANI NIPP (GAS),215.8,2.0,2022,Feb,25,06:00
OLORUNSOGO (GAS),90.8,3.0,2022,Feb,25,06:00
OMOKU (GAS),46.4,3.0,2022,Feb,25,06:00
OMOTOSHO (GAS),68.4,2.0,2022,Feb,25,06:00
OMOTOSHO NIPP (GAS),97.2,1.0,2022,Feb,25,06:00
PARAS ENERGY (GAS),53.2,8.0,2022,Feb,25,06:00
RIVERS IPP (GAS),165.0,1.0,2022,Feb,25,06:00
SAPELE (STEAM),46.0,1.0,2022,Feb,25,06:00
SAPELE NIPP (GAS),100.3,1.0,2022,Feb,25,06:00
SHIRORO (HYDRO),300.0,2.0,2022,Feb,25,06:00
TRANS-AMADI (GAS),94.3,4.0,2022,Feb,25,06:00
