sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),40.0,1.0,2021,Nov,21,03:00
AFAM VI (GAS/STEAM),142.0,4.0,2021,Nov,21,03:00
ALAOJI NIPP (GAS),112.1,1.0,2021,Nov,21,03:00
AZURA-EDO IPP (GAS),414.0,3.0,2021,Nov,21,03:00
DELTA (GAS),332.0,8.0,2021,Nov,21,03:00
EGBIN (STEAM),586.0,3.0,2021,Nov,21,03:00
GEREGU (GAS),273.0,2.0,2021,Nov,21,03:00
GEREGU NIPP (GAS),134.0,1.0,2021,Nov,21,03:00
IBOM POWER (GAS),30.1,1.0,2021,Nov,21,03:00
JEBBA (HYDRO),401.0,5.0,2021,Nov,21,03:00
KAINJI (HYDRO),392.0,4.0,2021,Nov,21,03:00
ODUKPANI NIPP (GAS),313.1,3.0,2021,Nov,21,03:00
OLORUNSOGO (GAS),182.0,6.0,2021,Nov,21,03:00
OMOKU (GAS),51.3,3.0,2021,Nov,21,03:00
OMOTOSHO (GAS),124.6,4.0,2021,Nov,21,03:00
PARAS ENERGY (GAS),34.9,6.0,2021,Nov,21,03:00
RIVERS IPP (GAS),85.0,1.0,2021,Nov,21,03:00
SAPELE (STEAM),53.0,1.0,2021,Nov,21,03:00
SAPELE NIPP (GAS),97.2,1.0,2021,Nov,21,03:00
SHIRORO (HYDRO),262.0,3.0,2021,Nov,21,03:00
TRANS-AMADI (GAS),58.3,4.0,2021,Nov,21,03:00
