sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),100.0,2.0,2020,Mar,17,08:00
AFAM VI (GAS/STEAM),346.0,4.0,2020,Mar,17,08:00
AZURA-EDO IPP (GAS),275.0,3.0,2020,Mar,17,08:00
DELTA (GAS),270.0,7.0,2020,Mar,17,08:00
EGBIN (STEAM),623.0,4.0,2020,Mar,17,08:00
GEREGU (GAS),328.0,3.0,2020,Mar,17,08:00
GEREGU NIPP (GAS),95.0,1.0,2020,Mar,17,08:00
JEBBA (HYDRO),230.0,3.0,2020,Mar,17,08:00
KAINJI (HYDRO),323.0,4.0,2020,Mar,17,08:00
ODUKPANI NIPP (GAS),365.3,4.0,2020,Mar,17,08:00
OLORUNSOGO (GAS),110.4,4.0,2020,Mar,17,08:00
OMOTOSHO (GAS),88.9,3.0,2020,Mar,17,08:00
PARAS ENERGY (GAS),88.6,11.0,2020,Mar,17,08:00
RIVERS IPP (GAS),90.0,1.0,2020,Mar,17,08:00
SAPELE (STEAM),60.8,2.0,2020,Mar,17,08:00
SHIRORO (HYDRO),161.0,3.0,2020,Mar,17,08:00
TRANS-AMADI (GAS),65.0,4.0,2020,Mar,17,08:00
