unit,num,sector,year,month,day,hour
1,63.00,AFAM IV &amp; V (GAS),2018,Jan,2,05:00
4,556.00,EGBIN (STEAM),2018,Jan,2,05:00
1,84.00,GEREGU NIPP (GAS),2018,Jan,2,05:00
1,75.90,IHOVBOR NIPP (GAS),2018,Jan,2,05:00
4,146.60,OMOTOSHO (GAS),2018,Jan,2,05:00
1,81.70,OMOTOSHO NIPP (GAS),2018,Jan,2,05:00
8,67.80,PARAS ENERGY (GAS),2018,Jan,2,05:00
