sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2022,Jan,15,07:00
AFAM VI (GAS/STEAM),379.0,4.0,2022,Jan,15,07:00
DELTA (GAS),453.0,9.0,2022,Jan,15,07:00
EGBIN (STEAM),503.0,3.0,2022,Jan,15,07:00
GEREGU (GAS),334.0,3.0,2022,Jan,15,07:00
GEREGU NIPP (GAS),70.0,1.0,2022,Jan,15,07:00
IBOM POWER (GAS),30.3,1.0,2022,Jan,15,07:00
JEBBA (HYDRO),433.0,5.0,2022,Jan,15,07:00
KAINJI (HYDRO),376.0,4.0,2022,Jan,15,07:00
ODUKPANI NIPP (GAS),196.9,2.0,2022,Jan,15,07:00
OLORUNSOGO (GAS),72.2,3.0,2022,Jan,15,07:00
OMOKU (GAS),52.7,3.0,2022,Jan,15,07:00
OMOTOSHO (GAS),93.9,3.0,2022,Jan,15,07:00
PARAS ENERGY (GAS),46.0,8.0,2022,Jan,15,07:00
RIVERS IPP (GAS),151.0,1.0,2022,Jan,15,07:00
SAPELE (STEAM),50.0,1.0,2022,Jan,15,07:00
SHIRORO (HYDRO),275.0,2.0,2022,Jan,15,07:00
TRANS-AMADI (GAS),91.2,4.0,2022,Jan,15,07:00
