unit,num,sector,year,month,day,hour
1,51.00,AFAM IV &amp; V (GAS),2018,Jan,1,21:45
4,642.00,EGBIN (STEAM),2018,Jan,1,21:45
1,104.00,GEREGU NIPP (GAS),2018,Jan,1,21:45
1,95.30,IHOVBOR NIPP (GAS),2018,Jan,1,21:45
1,113.00,OLORUNSOGO NIPP (GAS),2018,Jan,1,21:45
4,137.80,OMOTOSHO (GAS),2018,Jan,1,21:45
1,101.30,OMOTOSHO NIPP (GAS),2018,Jan,1,21:45
