sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),120.0,2.0,2021,Jun,18,20:30
AZURA-EDO IPP (GAS),276.0,2.0,2021,Jun,18,20:30
EGBIN (STEAM),725.0,4.0,2021,Jun,18,20:30
GEREGU (GAS),409.0,3.0,2021,Jun,18,20:30
GEREGU NIPP (GAS),132.0,1.0,2021,Jun,18,20:30
IHOVBOR NIPP (GAS),112.4,1.0,2021,Jun,18,20:30
ODUKPANI NIPP (GAS),209.1,2.0,2021,Jun,18,20:30
OLORUNSOGO (GAS),158.2,5.0,2021,Jun,18,20:30
OMOTOSHO (GAS),134.5,4.0,2021,Jun,18,20:30
OMOTOSHO NIPP (GAS),107.4,1.0,2021,Jun,18,20:30
PARAS ENERGY (GAS),52.9,1.0,2021,Jun,18,20:30
SAPELE (STEAM),51.0,1.0,2021,Jun,18,20:30
SHIRORO (HYDRO),238.0,2.0,2021,Jun,18,20:30
