sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),242.0,4.0,2021,Feb,10,17:00
DELTA (GAS),341.0,8.0,2021,Feb,10,17:00
EGBIN (STEAM),975.0,5.0,2021,Feb,10,17:00
GEREGU (GAS),387.0,3.0,2021,Feb,10,17:00
GEREGU NIPP (GAS),126.0,1.0,2021,Feb,10,17:00
JEBBA (HYDRO),410.0,5.0,2021,Feb,10,17:00
KAINJI (HYDRO),324.0,4.0,2021,Feb,10,17:00
ODUKPANI NIPP (GAS),293.0,3.0,2021,Feb,10,17:00
OLORUNSOGO (GAS),86.5,3.0,2021,Feb,10,17:00
OMOKU (GAS),41.6,3.0,2021,Feb,10,17:00
OMOTOSHO (GAS),118.4,4.0,2021,Feb,10,17:00
PARAS ENERGY (GAS),54.8,8.0,2021,Feb,10,17:00
RIVERS IPP (GAS),144.0,1.0,2021,Feb,10,17:00
SHIRORO (HYDRO),285.0,2.0,2021,Feb,10,17:00
TRANS-AMADI (GAS),88.7,4.0,2021,Feb,10,17:00
