sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),266.0,4.0,2019,Mar,4,14:00
ALAOJI NIPP (GAS),77.2,1.0,2019,Mar,4,14:00
AZURA-EDO IPP (GAS),419.0,3.0,2019,Mar,4,14:00
DELTA (GAS),316.0,9.0,2019,Mar,4,14:00
EGBIN (STEAM),445.0,4.0,2019,Mar,4,14:00
GEREGU (GAS),133.0,1.0,2019,Mar,4,14:00
GEREGU NIPP (GAS),0.0,3.0,2019,Mar,4,14:00
IBOM POWER (GAS),82.4,1.0,2019,Mar,4,14:00
IHOVBOR NIPP (GAS),104.5,1.0,2019,Mar,4,14:00
JEBBA (HYDRO),371.0,4.0,2019,Mar,4,14:00
KAINJI (HYDRO),375.0,4.0,2019,Mar,4,14:00
ODUKPANI NIPP (GAS),202.7,2.0,2019,Mar,4,14:00
OLORUNSOGO (GAS),159.7,5.0,2019,Mar,4,14:00
OMOKU (GAS),56.3,3.0,2019,Mar,4,14:00
OMOTOSHO (GAS),93.9,3.0,2019,Mar,4,14:00
OMOTOSHO NIPP (GAS),108.0,1.0,2019,Mar,4,14:00
PARAS ENERGY (GAS),63.9,11.0,2019,Mar,4,14:00
RIVERS IPP (GAS),120.0,1.0,2019,Mar,4,14:00
SAPELE (STEAM),60.0,1.0,2019,Mar,4,14:00
TRANS-AMADI (GAS),42.3,2.0,2019,Mar,4,14:00
