sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,Aug,8,19:00
AFAM VI (GAS/STEAM),284.0,4.0,2020,Aug,8,19:00
ALAOJI NIPP (GAS),36.7,1.0,2020,Aug,8,19:00
AZURA-EDO IPP (GAS),403.0,3.0,2020,Aug,8,19:00
DELTA (GAS),265.0,8.0,2020,Aug,8,19:00
EGBIN (STEAM),404.0,4.0,2020,Aug,8,19:00
GEREGU (GAS),268.0,2.0,2020,Aug,8,19:00
GEREGU NIPP (GAS),129.0,1.0,2020,Aug,8,19:00
IHOVBOR NIPP (GAS),109.1,1.0,2020,Aug,8,19:00
JEBBA (HYDRO),364.0,4.0,2020,Aug,8,19:00
KAINJI (HYDRO),280.0,4.0,2020,Aug,8,19:00
ODUKPANI NIPP (GAS),201.0,2.0,2020,Aug,8,19:00
OLORUNSOGO (GAS),159.8,5.0,2020,Aug,8,19:00
OMOKU (GAS),50.9,5.0,2020,Aug,8,19:00
OMOTOSHO (GAS),138.2,5.0,2020,Aug,8,19:00
PARAS ENERGY (GAS),53.2,8.0,2020,Aug,8,19:00
RIVERS IPP (GAS),110.0,1.0,2020,Aug,8,19:00
SAPELE (STEAM),67.4,2.0,2020,Aug,8,19:00
SHIRORO (HYDRO),268.0,4.0,2020,Aug,8,19:00
TRANS-AMADI (GAS),43.6,4.0,2020,Aug,8,19:00
