sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),140.0,4.0,2020,Jan,8,18:00
DELTA (GAS),70.0,5.0,2020,Jan,8,18:00
EGBIN (STEAM),605.0,4.0,2020,Jan,8,18:00
GEREGU (GAS),410.0,3.0,2020,Jan,8,18:00
GEREGU NIPP (GAS),80.0,1.0,2020,Jan,8,18:00
IHOVBOR NIPP (GAS),95.2,1.0,2020,Jan,8,18:00
JEBBA (HYDRO),419.0,5.0,2020,Jan,8,18:00
KAINJI (HYDRO),398.0,4.0,2020,Jan,8,18:00
ODUKPANI NIPP (GAS),200.9,2.0,2020,Jan,8,18:00
OLORUNSOGO (GAS),130.3,4.0,2020,Jan,8,18:00
OMOTOSHO (GAS),60.5,2.0,2020,Jan,8,18:00
OMOTOSHO NIPP (GAS),107.2,1.0,2020,Jan,8,18:00
PARAS ENERGY (GAS),50.7,6.0,2020,Jan,8,18:00
SAPELE (STEAM),54.0,1.0,2020,Jan,8,18:00
SAPELE NIPP (GAS),95.9,1.0,2020,Jan,8,18:00
SHIRORO (HYDRO),208.0,4.0,2020,Jan,8,18:00
