sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2021,Mar,8,20:00
AZURA-EDO IPP (GAS),351.0,3.0,2021,Mar,8,20:00
DELTA (GAS),279.0,8.0,2021,Mar,8,20:00
EGBIN (STEAM),812.0,4.0,2021,Mar,8,20:00
GEREGU (GAS),254.0,2.0,2021,Mar,8,20:00
GEREGU NIPP (GAS),202.0,2.0,2021,Mar,8,20:00
JEBBA (HYDRO),445.0,5.0,2021,Mar,8,20:00
KAINJI (HYDRO),310.0,4.0,2021,Mar,8,20:00
ODUKPANI NIPP (GAS),472.4,5.0,2021,Mar,8,20:00
OLORUNSOGO (GAS),178.8,6.0,2021,Mar,8,20:00
OLORUNSOGO NIPP (GAS),114.7,1.0,2021,Mar,8,20:00
OMOKU (GAS),39.0,2.0,2021,Mar,8,20:00
OMOTOSHO (GAS),153.4,5.0,2021,Mar,8,20:00
OMOTOSHO NIPP (GAS),99.7,1.0,2021,Mar,8,20:00
PARAS ENERGY (GAS),52.4,8.0,2021,Mar,8,20:00
RIVERS IPP (GAS),153.0,1.0,2021,Mar,8,20:00
SAPELE NIPP (GAS),86.4,1.0,2021,Mar,8,20:00
SHIRORO (HYDRO),250.0,3.0,2021,Mar,8,20:00
TRANS-AMADI (GAS),84.4,4.0,2021,Mar,8,20:00
