sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2019,Oct,26,06:00
AFAM VI (GAS/STEAM),112.0,4.0,2019,Oct,26,06:00
ALAOJI NIPP (GAS),73.1,1.0,2019,Oct,26,06:00
AZURA-EDO IPP (GAS),75.0,1.0,2019,Oct,26,06:00
DELTA (GAS),300.0,9.0,2019,Oct,26,06:00
EGBIN (STEAM),301.0,3.0,2019,Oct,26,06:00
GEREGU (GAS),190.0,2.0,2019,Oct,26,06:00
GEREGU NIPP (GAS),81.0,1.0,2019,Oct,26,06:00
IHOVBOR NIPP (GAS),70.4,1.0,2019,Oct,26,06:00
JEBBA (HYDRO),383.0,5.0,2019,Oct,26,06:00
KAINJI (HYDRO),278.0,4.0,2019,Oct,26,06:00
OLORUNSOGO (GAS),113.5,4.0,2019,Oct,26,06:00
OMOKU (GAS),43.7,4.0,2019,Oct,26,06:00
OMOTOSHO (GAS),103.4,4.0,2019,Oct,26,06:00
OMOTOSHO NIPP (GAS),81.9,1.0,2019,Oct,26,06:00
PARAS ENERGY (GAS),51.2,7.0,2019,Oct,26,06:00
SAPELE (STEAM),33.0,1.0,2019,Oct,26,06:00
SHIRORO (HYDRO),335.0,4.0,2019,Oct,26,06:00
TRANS-AMADI (GAS),50.6,3.0,2019,Oct,26,06:00
