sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),45.0,1.0,2020,Apr,10,19:15
AFAM VI (GAS/STEAM),250.0,4.0,2020,Apr,10,19:15
DELTA (GAS),414.0,1.0,2020,Apr,10,19:15
GEREGU (GAS),217.0,2.0,2020,Apr,10,19:15
GEREGU NIPP (GAS),100.0,1.0,2020,Apr,10,19:15
IHOVBOR NIPP (GAS),101.1,1.0,2020,Apr,10,19:15
KAINJI (HYDRO),385.0,1.0,2020,Apr,10,19:15
ODUKPANI NIPP (GAS),285.8,3.0,2020,Apr,10,19:15
OLORUNSOGO (GAS),158.9,1.0,2020,Apr,10,19:15
OLORUNSOGO NIPP (GAS),111.0,1.0,2020,Apr,10,19:15
OMOKU (GAS),110.5,5.0,2020,Apr,10,19:15
OMOTOSHO (GAS),120.4,4.0,2020,Apr,10,19:15
OMOTOSHO NIPP (GAS),105.6,1.0,2020,Apr,10,19:15
