sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2020,Sep,25,19:45
AFAM VI (GAS/STEAM),426.0,4.0,2020,Sep,25,19:45
ALAOJI NIPP (GAS),112.0,1.0,2020,Sep,25,19:45
DELTA (GAS),10.0,1.0,2020,Sep,25,19:45
GEREGU (GAS),399.0,3.0,2020,Sep,25,19:45
GEREGU NIPP (GAS),143.0,1.0,2020,Sep,25,19:45
IHOVBOR NIPP (GAS),112.2,1.0,2020,Sep,25,19:45
JEBBA (HYDRO),298.0,4.0,2020,Sep,25,19:45
OMOKU (GAS),34.3,2.0,2020,Sep,25,19:45
OMOTOSHO (GAS),164.2,5.0,2020,Sep,25,19:45
OMOTOSHO NIPP (GAS),105.4,1.0,2020,Sep,25,19:45
RIVERS IPP (GAS),80.0,1.0,2020,Sep,25,19:45
SHIRORO (HYDRO),411.0,3.0,2020,Sep,25,19:45
