unit,num,sector,year,month,day,hour
1,51.00,AFAM IV &amp; V (GAS),2018,Jan,1,22:00
4,643.00,EGBIN (STEAM),2018,Jan,1,22:00
1,102.00,GEREGU NIPP (GAS),2018,Jan,1,22:00
1,113.20,OLORUNSOGO NIPP (GAS),2018,Jan,1,22:00
4,138.20,OMOTOSHO (GAS),2018,Jan,1,22:00
1,98.40,OMOTOSHO NIPP (GAS),2018,Jan,1,22:00
9,67.80,PARAS ENERGY (GAS),2018,Jan,1,22:00
