unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,3,01:00
4,555.00,EGBIN (STEAM),2018,Feb,3,01:00
1,90.00,GEREGU NIPP (GAS),2018,Feb,3,01:00
1,80.80,IHOVBOR NIPP (GAS),2018,Feb,3,01:00
6,198.50,OLORUNSOGO (GAS),2018,Feb,3,01:00
2,204.30,OMOTOSHO NIPP (GAS),2018,Feb,3,01:00
9,69.40,PARAS ENERGY (GAS),2018,Feb,3,01:00
