sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,Mar,13,14:00
AFAM VI (GAS/STEAM),374.0,4.0,2020,Mar,13,14:00
ALAOJI NIPP (GAS),169.9,2.0,2020,Mar,13,14:00
DELTA (GAS),272.0,7.0,2020,Mar,13,14:00
EGBIN (STEAM),606.0,4.0,2020,Mar,13,14:00
GEREGU (GAS),133.0,1.0,2020,Mar,13,14:00
GEREGU NIPP (GAS),90.0,1.0,2020,Mar,13,14:00
JEBBA (HYDRO),184.0,2.0,2020,Mar,13,14:00
KAINJI (HYDRO),276.0,3.0,2020,Mar,13,14:00
ODUKPANI NIPP (GAS),301.8,3.0,2020,Mar,13,14:00
OLORUNSOGO (GAS),84.8,3.0,2020,Mar,13,14:00
OMOTOSHO (GAS),94.1,3.0,2020,Mar,13,14:00
PARAS ENERGY (GAS),91.9,11.0,2020,Mar,13,14:00
RIVERS IPP (GAS),135.0,1.0,2020,Mar,13,14:00
SAPELE (STEAM),50.0,1.0,2020,Mar,13,14:00
SHIRORO (HYDRO),436.0,3.0,2020,Mar,13,14:00
TRANS-AMADI (GAS),68.1,4.0,2020,Mar,13,14:00
