unit,num,sector,year,month,day,hour
1,60.00,AFAM IV &amp; V (GAS),2018,Jan,2,19:30
4,602.00,EGBIN (STEAM),2018,Jan,2,19:30
1,131.00,GEREGU NIPP (GAS),2018,Jan,2,19:30
1,101.50,IHOVBOR NIPP (GAS),2018,Jan,2,19:30
1,110.20,OLORUNSOGO NIPP (GAS),2018,Jan,2,19:30
5,156.60,OMOTOSHO (GAS),2018,Jan,2,19:30
1,107.30,OMOTOSHO NIPP (GAS),2018,Jan,2,19:30
