unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,2,20:15
4,631.00,EGBIN (STEAM),2018,Feb,2,20:15
1,94.00,GEREGU NIPP (GAS),2018,Feb,2,20:15
1,94.50,IHOVBOR NIPP (GAS),2018,Feb,2,20:15
6,197.70,OLORUNSOGO (GAS),2018,Feb,2,20:15
2,207.50,OLORUNSOGO NIPP (GAS),2018,Feb,2,20:15
2,217.40,OMOTOSHO NIPP (GAS),2018,Feb,2,20:15
4,204.00,SHIRORO (HYDRO),2018,Feb,2,20:15
