sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),45.0,1.0,2018,Oct,8,18:00
AFAM VI (GAS/STEAM),123.0,4.0,2018,Oct,8,18:00
ALAOJI NIPP (GAS),81.3,2.0,2018,Oct,8,18:00
AZURA-EDO IPP (GAS),100.0,1.0,2018,Oct,8,18:00
EGBIN (STEAM),450.0,4.0,2018,Oct,8,18:00
GEREGU (GAS),133.0,1.0,2018,Oct,8,18:00
GEREGU NIPP (GAS),0.0,3.0,2018,Oct,8,18:00
KAINJI (HYDRO),369.0,4.0,2018,Oct,8,18:00
OLORUNSOGO (GAS),98.5,3.0,2018,Oct,8,18:00
OLORUNSOGO NIPP (GAS),107.3,1.0,2018,Oct,8,18:00
OMOKU (GAS),59.5,3.0,2018,Oct,8,18:00
OMOTOSHO (GAS),100.8,3.0,2018,Oct,8,18:00
OMOTOSHO NIPP (GAS),103.8,1.0,2018,Oct,8,18:00
PARAS ENERGY (GAS),68.6,9.0,2018,Oct,8,18:00
SAPELE (STEAM),48.0,1.0,2018,Oct,8,18:00
SHIRORO (HYDRO),441.0,4.0,2018,Oct,8,18:00
