sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2021,Nov,27,19:00
AFAM VI (GAS/STEAM),190.0,4.0,2021,Nov,27,19:00
ALAOJI NIPP (GAS),112.4,1.0,2021,Nov,27,19:00
AZURA-EDO IPP (GAS),403.0,3.0,2021,Nov,27,19:00
DELTA (GAS),302.0,8.0,2021,Nov,27,19:00
EGBIN (STEAM),674.0,4.0,2021,Nov,27,19:00
GEREGU (GAS),267.0,2.0,2021,Nov,27,19:00
GEREGU NIPP (GAS),133.0,1.0,2021,Nov,27,19:00
IHOVBOR NIPP (GAS),107.8,1.0,2021,Nov,27,19:00
JEBBA (HYDRO),464.0,5.0,2021,Nov,27,19:00
KAINJI (HYDRO),380.0,4.0,2021,Nov,27,19:00
ODUKPANI NIPP (GAS),303.9,3.0,2021,Nov,27,19:00
OLORUNSOGO (GAS),155.3,5.0,2021,Nov,27,19:00
OMOKU (GAS),50.2,3.0,2021,Nov,27,19:00
OMOTOSHO (GAS),112.4,4.0,2021,Nov,27,19:00
PARAS ENERGY (GAS),35.5,6.0,2021,Nov,27,19:00
RIVERS IPP (GAS),147.0,1.0,2021,Nov,27,19:00
SHIRORO (HYDRO),441.0,3.0,2021,Nov,27,19:00
TRANS-AMADI (GAS),73.6,4.0,2021,Nov,27,19:00
