sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),722.0,6.0,2019,Jul,31,20:45
DELTA (GAS),443.0,1.0,2019,Jul,31,20:45
GEREGU NIPP (GAS),140.0,1.0,2019,Jul,31,20:45
IBOM POWER (GAS),93.6,1.0,2019,Jul,31,20:45
IHOVBOR NIPP (GAS),112.9,1.0,2019,Jul,31,20:45
ODUKPANI NIPP (GAS),303.1,3.0,2019,Jul,31,20:45
OLORUNSOGO (GAS),241.0,7.0,2019,Jul,31,20:45
OMOKU (GAS),58.4,3.0,2019,Jul,31,20:45
OMOTOSHO (GAS),135.6,4.0,2019,Jul,31,20:45
OMOTOSHO NIPP (GAS),112.2,1.0,2019,Jul,31,20:45
PARAS ENERGY (GAS),67.3,8.0,2019,Jul,31,20:45
RIVERS IPP (GAS),145.0,1.0,2019,Jul,31,20:45
SAPELE NIPP (GAS),95.3,1.0,2019,Jul,31,20:45
SHIRORO (HYDRO),399.0,4.0,2019,Jul,31,20:45
