sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),40.0,1.0,2021,Aug,28,05:00
AFAM VI (GAS/STEAM),367.0,4.0,2021,Aug,28,05:00
ALAOJI NIPP (GAS),86.2,1.0,2021,Aug,28,05:00
AZURA-EDO IPP (GAS),414.0,3.0,2021,Aug,28,05:00
DELTA (GAS),238.0,9.0,2021,Aug,28,05:00
EGBIN (STEAM),465.0,4.0,2021,Aug,28,05:00
GEREGU (GAS),80.0,1.0,2021,Aug,28,05:00
IBOM POWER (GAS),30.4,1.0,2021,Aug,28,05:00
JEBBA (HYDRO),348.0,4.0,2021,Aug,28,05:00
KAINJI (HYDRO),270.0,4.0,2021,Aug,28,05:00
ODUKPANI NIPP (GAS),322.1,3.0,2021,Aug,28,05:00
OLORUNSOGO (GAS),105.3,3.0,2021,Aug,28,05:00
OMOKU (GAS),61.0,3.0,2021,Aug,28,05:00
OMOTOSHO (GAS),51.5,2.0,2021,Aug,28,05:00
OMOTOSHO NIPP (GAS),79.1,1.0,2021,Aug,28,05:00
PARAS ENERGY (GAS),54.8,8.0,2021,Aug,28,05:00
RIVERS IPP (GAS),90.0,1.0,2021,Aug,28,05:00
SAPELE (STEAM),46.0,1.0,2021,Aug,28,05:00
SHIRORO (HYDRO),348.0,3.0,2021,Aug,28,05:00
TRANS-AMADI (GAS),39.9,4.0,2021,Aug,28,05:00
