sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2020,Nov,10,23:00
ALAOJI NIPP (GAS),202.0,2.0,2020,Nov,10,23:00
DELTA (GAS),346.0,9.0,2020,Nov,10,23:00
EGBIN (STEAM),755.0,4.0,2020,Nov,10,23:00
GEREGU (GAS),261.0,2.0,2020,Nov,10,23:00
GEREGU NIPP (GAS),126.0,1.0,2020,Nov,10,23:00
JEBBA (HYDRO),369.0,4.0,2020,Nov,10,23:00
KAINJI (HYDRO),397.0,4.0,2020,Nov,10,23:00
ODUKPANI NIPP (GAS),395.5,4.0,2020,Nov,10,23:00
OLORUNSOGO (GAS),166.0,5.0,2020,Nov,10,23:00
OMOTOSHO (GAS),162.0,5.0,2020,Nov,10,23:00
OMOTOSHO NIPP (GAS),102.6,1.0,2020,Nov,10,23:00
PARAS ENERGY (GAS),52.4,8.0,2020,Nov,10,23:00
RIVERS IPP (GAS),132.0,1.0,2020,Nov,10,23:00
SAPELE (STEAM),55.0,1.0,2020,Nov,10,23:00
SAPELE NIPP (GAS),171.9,2.0,2020,Nov,10,23:00
SHIRORO (HYDRO),409.0,4.0,2020,Nov,10,23:00
