sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),100.0,2.0,2020,Feb,3,17:00
AFAM VI (GAS/STEAM),232.0,4.0,2020,Feb,3,17:00
AZURA-EDO IPP (GAS),131.0,1.0,2020,Feb,3,17:00
DELTA (GAS),203.0,6.0,2020,Feb,3,17:00
EGBIN (STEAM),683.0,4.0,2020,Feb,3,17:00
GEREGU (GAS),209.0,2.0,2020,Feb,3,17:00
GEREGU NIPP (GAS),126.0,1.0,2020,Feb,3,17:00
IHOVBOR NIPP (GAS),87.6,1.0,2020,Feb,3,17:00
JEBBA (HYDRO),323.0,4.0,2020,Feb,3,17:00
KAINJI (HYDRO),324.0,4.0,2020,Feb,3,17:00
ODUKPANI NIPP (GAS),397.1,4.0,2020,Feb,3,17:00
OLORUNSOGO (GAS),74.8,3.0,2020,Feb,3,17:00
OLORUNSOGO NIPP (GAS),106.4,1.0,2020,Feb,3,17:00
OMOTOSHO (GAS),95.0,3.0,2020,Feb,3,17:00
OMOTOSHO NIPP (GAS),103.3,1.0,2020,Feb,3,17:00
PARAS ENERGY (GAS),94.1,11.0,2020,Feb,3,17:00
SHIRORO (HYDRO),260.0,3.0,2020,Feb,3,17:00
