sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2020,Apr,16,13:00
AFAM VI (GAS/STEAM),274.0,4.0,2020,Apr,16,13:00
ALAOJI NIPP (GAS),213.2,2.0,2020,Apr,16,13:00
AZURA-EDO IPP (GAS),400.0,3.0,2020,Apr,16,13:00
DELTA (GAS),374.0,9.0,2020,Apr,16,13:00
EGBIN (STEAM),716.0,4.0,2020,Apr,16,13:00
GEREGU (GAS),294.0,3.0,2020,Apr,16,13:00
GEREGU NIPP (GAS),130.0,1.0,2020,Apr,16,13:00
IBOM POWER (GAS),81.8,1.0,2020,Apr,16,13:00
JEBBA (HYDRO),357.0,4.0,2020,Apr,16,13:00
KAINJI (HYDRO),362.0,4.0,2020,Apr,16,13:00
ODUKPANI NIPP (GAS),302.0,3.0,2020,Apr,16,13:00
OLORUNSOGO (GAS),122.0,4.0,2020,Apr,16,13:00
OMOKU (GAS),75.6,5.0,2020,Apr,16,13:00
OMOTOSHO (GAS),58.7,2.0,2020,Apr,16,13:00
OMOTOSHO NIPP (GAS),104.9,1.0,2020,Apr,16,13:00
PARAS ENERGY (GAS),46.3,7.0,2020,Apr,16,13:00
RIVERS IPP (GAS),90.0,1.0,2020,Apr,16,13:00
SAPELE (STEAM),50.0,1.0,2020,Apr,16,13:00
SHIRORO (HYDRO),285.0,2.0,2020,Apr,16,13:00
TRANS-AMADI (GAS),83.5,4.0,2020,Apr,16,13:00
