sector,num,unit,year,month,day,hour
EGBIN (STEAM),490.0,4.0,2018,Dec,14,10:00
GEREGU (GAS),421.0,3.0,2018,Dec,14,10:00
IBOM POWER (GAS),105.6,1.0,2018,Dec,14,10:00
IHOVBOR NIPP (GAS),109.1,1.0,2018,Dec,14,10:00
JEBBA (HYDRO),448.0,5.0,2018,Dec,14,10:00
KAINJI (HYDRO),397.0,4.0,2018,Dec,14,10:00
OMOTOSHO (GAS),156.1,5.0,2018,Dec,14,10:00
OMOTOSHO NIPP (GAS),109.9,1.0,2018,Dec,14,10:00
PARAS ENERGY (GAS),69.4,8.0,2018,Dec,14,10:00
SAPELE (STEAM),51.0,1.0,2018,Dec,14,10:00
SHIRORO (HYDRO),447.0,4.0,2018,Dec,14,10:00
