unit,num,sector,year,month,day,hour
1,61.00,AFAM IV &amp; V (GAS),2018,Jan,2,20:45
4,421.00,EGBIN (STEAM),2018,Jan,2,20:45
1,133.00,GEREGU NIPP (GAS),2018,Jan,2,20:45
1,93.30,IHOVBOR NIPP (GAS),2018,Jan,2,20:45
5,175.40,OMOTOSHO (GAS),2018,Jan,2,20:45
1,108.20,OMOTOSHO NIPP (GAS),2018,Jan,2,20:45
