unit,num,sector,year,month,day,hour
1,61.00,AFAM IV &amp; V (GAS),2018,Jan,2,21:00
4,413.00,EGBIN (STEAM),2018,Jan,2,21:00
1,127.00,GEREGU NIPP (GAS),2018,Jan,2,21:00
5,175.70,OMOTOSHO (GAS),2018,Jan,2,21:00
8,63.80,PARAS ENERGY (GAS),2018,Jan,2,21:00
