sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),80.0,2.0,2021,May,6,09:00
ALAOJI NIPP (GAS),81.8,1.0,2021,May,6,09:00
AZURA-EDO IPP (GAS),388.0,3.0,2021,May,6,09:00
DELTA (GAS),247.0,8.0,2021,May,6,09:00
EGBIN (STEAM),575.0,5.0,2021,May,6,09:00
GEREGU (GAS),340.0,3.0,2021,May,6,09:00
JEBBA (HYDRO),265.0,3.0,2021,May,6,09:00
KAINJI (HYDRO),217.0,3.0,2021,May,6,09:00
ODUKPANI NIPP (GAS),256.8,3.0,2021,May,6,09:00
OLORUNSOGO (GAS),148.3,5.0,2021,May,6,09:00
OMOKU (GAS),39.4,2.0,2021,May,6,09:00
OMOTOSHO (GAS),133.3,4.0,2021,May,6,09:00
PARAS ENERGY (GAS),51.6,8.0,2021,May,6,09:00
SAPELE (STEAM),52.0,1.0,2021,May,6,09:00
TRANS-AMADI (GAS),37.7,3.0,2021,May,6,09:00
