sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),100.0,2.0,2020,Jan,21,21:00
AFAM VI (GAS/STEAM),233.0,4.0,2020,Jan,21,21:00
AZURA-EDO IPP (GAS),375.0,3.0,2020,Jan,21,21:00
DELTA (GAS),241.0,7.0,2020,Jan,21,21:00
EGBIN (STEAM),637.0,3.0,2020,Jan,21,21:00
GEREGU (GAS),358.0,3.0,2020,Jan,21,21:00
GEREGU NIPP (GAS),120.0,1.0,2020,Jan,21,21:00
JEBBA (HYDRO),406.0,5.0,2020,Jan,21,21:00
KAINJI (HYDRO),358.0,4.0,2020,Jan,21,21:00
ODUKPANI NIPP (GAS),342.8,4.0,2020,Jan,21,21:00
OMOKU (GAS),66.5,4.0,2020,Jan,21,21:00
OMOTOSHO (GAS),100.2,3.0,2020,Jan,21,21:00
OMOTOSHO NIPP (GAS),75.7,1.0,2020,Jan,21,21:00
PARAS ENERGY (GAS),68.5,10.0,2020,Jan,21,21:00
RIVERS IPP (GAS),153.0,1.0,2020,Jan,21,21:00
SAPELE (STEAM),47.0,1.0,2020,Jan,21,21:00
SHIRORO (HYDRO),293.0,2.0,2020,Jan,21,21:00
