sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2021,Jan,31,10:00
AFAM VI (GAS/STEAM),404.0,4.0,2021,Jan,31,10:00
AZURA-EDO IPP (GAS),399.0,3.0,2021,Jan,31,10:00
DELTA (GAS),284.0,8.0,2021,Jan,31,10:00
EGBIN (STEAM),741.0,4.0,2021,Jan,31,10:00
GEREGU (GAS),276.0,3.0,2021,Jan,31,10:00
GEREGU NIPP (GAS),80.0,1.0,2021,Jan,31,10:00
IBOM POWER (GAS),80.6,1.0,2021,Jan,31,10:00
JEBBA (HYDRO),276.0,3.0,2021,Jan,31,10:00
KAINJI (HYDRO),303.0,4.0,2021,Jan,31,10:00
ODUKPANI NIPP (GAS),285.1,3.0,2021,Jan,31,10:00
OLORUNSOGO (GAS),129.1,4.0,2021,Jan,31,10:00
OMOTOSHO (GAS),123.1,4.0,2021,Jan,31,10:00
PARAS ENERGY (GAS),53.2,8.0,2021,Jan,31,10:00
SHIRORO (HYDRO),242.0,3.0,2021,Jan,31,10:00
