sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2021,Feb,10,20:00
AFAM VI (GAS/STEAM),246.0,4.0,2021,Feb,10,20:00
DELTA (GAS),338.0,8.0,2021,Feb,10,20:00
EGBIN (STEAM),980.0,5.0,2021,Feb,10,20:00
GEREGU (GAS),391.0,3.0,2021,Feb,10,20:00
GEREGU NIPP (GAS),125.0,1.0,2021,Feb,10,20:00
JEBBA (HYDRO),435.0,5.0,2021,Feb,10,20:00
KAINJI (HYDRO),319.0,4.0,2021,Feb,10,20:00
ODUKPANI NIPP (GAS),301.0,3.0,2021,Feb,10,20:00
OLORUNSOGO (GAS),90.2,3.0,2021,Feb,10,20:00
OMOKU (GAS),40.5,3.0,2021,Feb,10,20:00
OMOTOSHO (GAS),123.2,4.0,2021,Feb,10,20:00
OMOTOSHO NIPP (GAS),102.3,1.0,2021,Feb,10,20:00
PARAS ENERGY (GAS),50.8,8.0,2021,Feb,10,20:00
RIVERS IPP (GAS),148.0,1.0,2021,Feb,10,20:00
SHIRORO (HYDRO),427.0,3.0,2021,Feb,10,20:00
TRANS-AMADI (GAS),86.5,4.0,2021,Feb,10,20:00
