unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,2,19:45
4,636.00,EGBIN (STEAM),2018,Feb,2,19:45
1,98.00,GEREGU NIPP (GAS),2018,Feb,2,19:45
1,91.00,IHOVBOR NIPP (GAS),2018,Feb,2,19:45
6,197.10,OLORUNSOGO (GAS),2018,Feb,2,19:45
2,208.90,OLORUNSOGO NIPP (GAS),2018,Feb,2,19:45
2,215.60,OMOTOSHO NIPP (GAS),2018,Feb,2,19:45
4,204.00,SHIRORO (HYDRO),2018,Feb,2,19:45
