sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),30.0,1.0,2021,Feb,17,07:00
AZURA-EDO IPP (GAS),417.0,3.0,2021,Feb,17,07:00
DELTA (GAS),309.0,7.0,2021,Feb,17,07:00
EGBIN (STEAM),714.0,5.0,2021,Feb,17,07:00
GEREGU (GAS),354.0,3.0,2021,Feb,17,07:00
GEREGU NIPP (GAS),133.0,1.0,2021,Feb,17,07:00
JEBBA (HYDRO),412.0,5.0,2021,Feb,17,07:00
KAINJI (HYDRO),340.0,4.0,2021,Feb,17,07:00
ODUKPANI NIPP (GAS),305.3,3.0,2021,Feb,17,07:00
OLORUNSOGO (GAS),100.5,3.0,2021,Feb,17,07:00
OMOKU (GAS),37.5,3.0,2021,Feb,17,07:00
OMOTOSHO (GAS),97.9,3.0,2021,Feb,17,07:00
PARAS ENERGY (GAS),53.2,8.0,2021,Feb,17,07:00
RIVERS IPP (GAS),90.0,1.0,2021,Feb,17,07:00
SAPELE (STEAM),40.0,1.0,2021,Feb,17,07:00
SHIRORO (HYDRO),295.0,2.0,2021,Feb,17,07:00
TRANS-AMADI (GAS),52.0,4.0,2021,Feb,17,07:00
