sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),120.0,2.0,2021,Apr,1,22:00
AZURA-EDO IPP (GAS),95.0,1.0,2021,Apr,1,22:00
DELTA (GAS),343.0,8.0,2021,Apr,1,22:00
EGBIN (STEAM),762.0,4.0,2021,Apr,1,22:00
GEREGU (GAS),416.0,3.0,2021,Apr,1,22:00
GEREGU NIPP (GAS),0.0,1.0,2021,Apr,1,22:00
JEBBA (HYDRO),437.0,5.0,2021,Apr,1,22:00
KAINJI (HYDRO),306.0,3.0,2021,Apr,1,22:00
ODUKPANI NIPP (GAS),437.8,4.0,2021,Apr,1,22:00
OLORUNSOGO (GAS),91.0,3.0,2021,Apr,1,22:00
OLORUNSOGO NIPP (GAS),108.9,1.0,2021,Apr,1,22:00
OMOKU (GAS),39.1,2.0,2021,Apr,1,22:00
OMOTOSHO (GAS),96.9,3.0,2021,Apr,1,22:00
OMOTOSHO NIPP (GAS),110.5,1.0,2021,Apr,1,22:00
PARAS ENERGY (GAS),53.2,8.0,2021,Apr,1,22:00
RIVERS IPP (GAS),20.0,1.0,2021,Apr,1,22:00
SAPELE (STEAM),50.0,1.0,2021,Apr,1,22:00
SHIRORO (HYDRO),281.0,2.0,2021,Apr,1,22:00
TRANS-AMADI (GAS),80.8,4.0,2021,Apr,1,22:00
