unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,2,20:30
4,632.00,EGBIN (STEAM),2018,Feb,2,20:30
1,97.00,GEREGU NIPP (GAS),2018,Feb,2,20:30
1,96.30,IHOVBOR NIPP (GAS),2018,Feb,2,20:30
6,199.10,OLORUNSOGO (GAS),2018,Feb,2,20:30
2,208.60,OLORUNSOGO NIPP (GAS),2018,Feb,2,20:30
2,216.90,OMOTOSHO NIPP (GAS),2018,Feb,2,20:30
4,204.00,SHIRORO (HYDRO),2018,Feb,2,20:30
