sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2021,Apr,22,20:15
AZURA-EDO IPP (GAS),444.0,3.0,2021,Apr,22,20:15
EGBIN (STEAM),855.0,5.0,2021,Apr,22,20:15
GEREGU (GAS),435.0,3.0,2021,Apr,22,20:15
GEREGU NIPP (GAS),141.0,1.0,2021,Apr,22,20:15
JEBBA (HYDRO),358.0,4.0,2021,Apr,22,20:15
ODUKPANI NIPP (GAS),341.8,3.0,2021,Apr,22,20:15
OLORUNSOGO (GAS),89.9,1.0,2021,Apr,22,20:15
OMOTOSHO (GAS),96.6,3.0,2021,Apr,22,20:15
PARAS ENERGY (GAS),54.5,1.0,2021,Apr,22,20:15
RIVERS IPP (GAS),166.0,1.0,2021,Apr,22,20:15
SAPELE (STEAM),51.0,1.0,2021,Apr,22,20:15
SHIRORO (HYDRO),115.0,2.0,2021,Apr,22,20:15
TRANS-AMADI (GAS),45.7,4.0,2021,Apr,22,20:15
