sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),120.0,2.0,2021,Jan,15,19:00
AFAM VI (GAS/STEAM),294.0,4.0,2021,Jan,15,19:00
AZURA-EDO IPP (GAS),417.0,3.0,2021,Jan,15,19:00
DELTA (GAS),350.0,8.0,2021,Jan,15,19:00
EGBIN (STEAM),955.0,5.0,2021,Jan,15,19:00
GEREGU NIPP (GAS),133.0,1.0,2021,Jan,15,19:00
IBOM POWER (GAS),95.3,1.0,2021,Jan,15,19:00
JEBBA (HYDRO),276.0,3.0,2021,Jan,15,19:00
KAINJI (HYDRO),296.0,3.0,2021,Jan,15,19:00
ODUKPANI NIPP (GAS),421.9,4.0,2021,Jan,15,19:00
OLORUNSOGO (GAS),94.0,3.0,2021,Jan,15,19:00
OMOKU (GAS),37.0,4.0,2021,Jan,15,19:00
OMOTOSHO (GAS),120.9,4.0,2021,Jan,15,19:00
OMOTOSHO NIPP (GAS),107.1,1.0,2021,Jan,15,19:00
PARAS ENERGY (GAS),56.4,8.0,2021,Jan,15,19:00
RIVERS IPP (GAS),140.0,1.0,2021,Jan,15,19:00
SHIRORO (HYDRO),587.0,4.0,2021,Jan,15,19:00
TRANS-AMADI (GAS),92.6,4.0,2021,Jan,15,19:00
