sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),125.0,4.0,2021,Nov,11,07:00
ALAOJI NIPP (GAS),83.0,1.0,2021,Nov,11,07:00
AZURA-EDO IPP (GAS),405.0,3.0,2021,Nov,11,07:00
DELTA (GAS),271.0,7.0,2021,Nov,11,07:00
EGBIN (STEAM),8.0,1.0,2021,Nov,11,07:00
GEREGU (GAS),283.0,3.0,2021,Nov,11,07:00
GEREGU NIPP (GAS),130.0,1.0,2021,Nov,11,07:00
IBOM POWER (GAS),30.6,1.0,2021,Nov,11,07:00
JEBBA (HYDRO),461.0,5.0,2021,Nov,11,07:00
KAINJI (HYDRO),399.0,4.0,2021,Nov,11,07:00
ODUKPANI NIPP (GAS),303.7,3.0,2021,Nov,11,07:00
OLORUNSOGO (GAS),159.6,5.0,2021,Nov,11,07:00
OMOKU (GAS),52.3,3.0,2021,Nov,11,07:00
OMOTOSHO (GAS),147.1,5.0,2021,Nov,11,07:00
SAPELE (STEAM),51.0,1.0,2021,Nov,11,07:00
SAPELE NIPP (GAS),90.6,1.0,2021,Nov,11,07:00
SHIRORO (HYDRO),348.0,3.0,2021,Nov,11,07:00
TRANS-AMADI (GAS),11.6,2.0,2021,Nov,11,07:00
