sector,num,unit,year,month,day,hour
GEREGU (GAS),360.0,3.0,2018,Dec,1,06:00
IBOM POWER (GAS),93.8,1.0,2018,Dec,1,06:00
IHOVBOR NIPP (GAS),94.8,1.0,2018,Dec,1,06:00
JEBBA (HYDRO),393.0,5.0,2018,Dec,1,06:00
KAINJI (HYDRO),386.0,4.0,2018,Dec,1,06:00
ODUKPANI NIPP (GAS),114.2,1.0,2018,Dec,1,06:00
OLORUNSOGO (GAS),203.6,6.0,2018,Dec,1,06:00
OMOTOSHO (GAS),135.2,4.0,2018,Dec,1,06:00
OMOTOSHO NIPP (GAS),96.3,1.0,2018,Dec,1,06:00
PARAS ENERGY (GAS),67.8,9.0,2018,Dec,1,06:00
SAPELE (STEAM),50.0,1.0,2018,Dec,1,06:00
