sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),50.0,1.0,2019,Feb,26,11:00
AFAM VI (GAS/STEAM),162.3,4.0,2019,Feb,26,11:00
ALAOJI NIPP (GAS),113.1,1.0,2019,Feb,26,11:00
AZURA-EDO IPP (GAS),150.0,3.0,2019,Feb,26,11:00
DELTA (GAS),273.0,8.0,2019,Feb,26,11:00
GEREGU (GAS),130.0,1.0,2019,Feb,26,11:00
GEREGU NIPP (GAS),90.0,1.0,2019,Feb,26,11:00
IBOM POWER (GAS),80.5,1.0,2019,Feb,26,11:00
IHOVBOR NIPP (GAS),99.3,1.0,2019,Feb,26,11:00
JEBBA (HYDRO),284.0,3.0,2019,Feb,26,11:00
KAINJI (HYDRO),375.0,4.0,2019,Feb,26,11:00
ODUKPANI NIPP (GAS),97.2,1.0,2019,Feb,26,11:00
OMOTOSHO (GAS),140.2,4.0,2019,Feb,26,11:00
OMOTOSHO NIPP (GAS),103.6,1.0,2019,Feb,26,11:00
PARAS ENERGY (GAS),66.2,10.0,2019,Feb,26,11:00
RIVERS IPP (GAS),90.0,1.0,2019,Feb,26,11:00
SAPELE (STEAM),60.0,1.0,2019,Feb,26,11:00
SHIRORO (HYDRO),200.0,2.0,2019,Feb,26,11:00
