unit,num,sector,year,month,day,hour
1,62.00,AFAM IV &amp; V (GAS),2018,Jan,2,09:00
4,575.00,EGBIN (STEAM),2018,Jan,2,09:00
1,104.00,GEREGU NIPP (GAS),2018,Jan,2,09:00
1,91.20,IHOVBOR NIPP (GAS),2018,Jan,2,09:00
3,270.00,JEBBA (HYDRO),2018,Jan,2,09:00
1,115.30,OLORUNSOGO NIPP (GAS),2018,Jan,2,09:00
4,139.00,OMOTOSHO (GAS),2018,Jan,2,09:00
1,99.90,OMOTOSHO NIPP (GAS),2018,Jan,2,09:00
9,69.40,PARAS ENERGY (GAS),2018,Jan,2,09:00
