sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),80.0,2.0,2021,May,23,04:00
ALAOJI NIPP (GAS),111.8,1.0,2021,May,23,04:00
AZURA-EDO IPP (GAS),396.0,3.0,2021,May,23,04:00
GEREGU (GAS),343.0,3.0,2021,May,23,04:00
JEBBA (HYDRO),242.0,3.0,2021,May,23,04:00
KAINJI (HYDRO),183.0,3.0,2021,May,23,04:00
ODUKPANI NIPP (GAS),301.0,3.0,2021,May,23,04:00
OLORUNSOGO (GAS),92.8,3.0,2021,May,23,04:00
OMOKU (GAS),37.1,2.0,2021,May,23,04:00
OMOTOSHO (GAS),67.6,2.0,2021,May,23,04:00
SHIRORO (HYDRO),122.0,2.0,2021,May,23,04:00
TRANS-AMADI (GAS),48.2,3.0,2021,May,23,04:00
