sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),100.0,2.0,2020,Jan,30,21:00
AFAM VI (GAS/STEAM),246.0,4.0,2020,Jan,30,21:00
AZURA-EDO IPP (GAS),351.0,3.0,2020,Jan,30,21:00
DELTA (GAS),193.0,6.0,2020,Jan,30,21:00
EGBIN (STEAM),526.0,3.0,2020,Jan,30,21:00
GEREGU (GAS),268.0,2.0,2020,Jan,30,21:00
GEREGU NIPP (GAS),131.0,1.0,2020,Jan,30,21:00
JEBBA (HYDRO),408.0,5.0,2020,Jan,30,21:00
KAINJI (HYDRO),392.0,4.0,2020,Jan,30,21:00
ODUKPANI NIPP (GAS),393.0,4.0,2020,Jan,30,21:00
OMOTOSHO (GAS),102.3,3.0,2020,Jan,30,21:00
OMOTOSHO NIPP (GAS),107.5,1.0,2020,Jan,30,21:00
PARAS ENERGY (GAS),92.5,10.0,2020,Jan,30,21:00
RIVERS IPP (GAS),145.0,1.0,2020,Jan,30,21:00
SAPELE (STEAM),50.0,1.0,2020,Jan,30,21:00
