sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),120.0,2.0,2021,Jul,13,16:00
ALAOJI NIPP (GAS),82.3,1.0,2021,Jul,13,16:00
AZURA-EDO IPP (GAS),331.0,3.0,2021,Jul,13,16:00
DELTA (GAS),428.0,8.0,2021,Jul,13,16:00
EGBIN (STEAM),697.0,4.0,2021,Jul,13,16:00
GEREGU (GAS),400.0,3.0,2021,Jul,13,16:00
JEBBA (HYDRO),167.0,2.0,2021,Jul,13,16:00
KAINJI (HYDRO),165.0,3.0,2021,Jul,13,16:00
ODUKPANI NIPP (GAS),182.0,2.0,2021,Jul,13,16:00
OLORUNSOGO (GAS),114.8,4.0,2021,Jul,13,16:00
OMOKU (GAS),40.3,2.0,2021,Jul,13,16:00
OMOTOSHO (GAS),106.6,3.0,2021,Jul,13,16:00
PARAS ENERGY (GAS),54.8,8.0,2021,Jul,13,16:00
RIVERS IPP (GAS),120.0,1.0,2021,Jul,13,16:00
SAPELE (STEAM),52.0,1.0,2021,Jul,13,16:00
SAPELE NIPP (GAS),88.5,1.0,2021,Jul,13,16:00
TRANS-AMADI (GAS),61.3,4.0,2021,Jul,13,16:00
