sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),120.0,2.0,2021,Jul,6,19:00
AZURA-EDO IPP (GAS),413.0,3.0,2021,Jul,6,19:00
DELTA (GAS),463.0,9.0,2021,Jul,6,19:00
EGBIN (STEAM),571.0,3.0,2021,Jul,6,19:00
GEREGU (GAS),281.0,2.0,2021,Jul,6,19:00
JEBBA (HYDRO),332.0,4.0,2021,Jul,6,19:00
KAINJI (HYDRO),202.0,3.0,2021,Jul,6,19:00
ODUKPANI NIPP (GAS),196.9,2.0,2021,Jul,6,19:00
OLORUNSOGO (GAS),97.9,3.0,2021,Jul,6,19:00
OMOKU (GAS),56.8,3.0,2021,Jul,6,19:00
OMOTOSHO (GAS),59.1,2.0,2021,Jul,6,19:00
PARAS ENERGY (GAS),53.2,8.0,2021,Jul,6,19:00
SAPELE (STEAM),42.0,1.0,2021,Jul,6,19:00
TRANS-AMADI (GAS),83.2,4.0,2021,Jul,6,19:00
